Identified Proteins (116);KO;PBS;RESC;WT;,,,,,
A2M_MOUSE;1;1;1;1;,,,,,
ALBU_MOUSE;1;1;1;1;,,,,,
CO3_MOUSE;1;1;1;1;,,,,,
FINC_MOUSE;1;1;1;1;,,,,,
"TRFE_MOUSE;1;1,1,1",,,,,
IGHM_MOUSE;1;1;1;1;,,,,,
FIBB_MOUSE;1;1;1;1;,,,,,
FIBA_MOUSE;1;1;1;1;,,,,,
MUG1_MOUSE;1;1;1;1;,,,,,
FIBG_MOUSE;1;1;1;1;,,,,,
HEMO_MOUSE;1;1;1;1;,,,,,
DPP4_MOUSE;1;0;1;1,,,,,
K1C10_MOUSE;1;1;1;1;,,,,,
LRRN4_MOUSE;1;0;1;1;,,,,,
SPA3K_MOUSE;1;1;1;1;,,,,,
EST1C_MOUSE;1;1;1;1;,,,,,
GELS_MOUSE;1;1;1;1;,,,,,
MYO1C_MOUSE;1;0;1;1;,,,,,
BASI_MOUSE;1;1;1;1;,,,,,
H2B1B_MOUSE;1;0;1;1;,,,,,
ITB2_MOUSE;1;0;1;1;,,,,,
APOA1_MOUSE;1;0;1;1;,,,,,
ACTB_MOUSE (+1);1;1;1;1;,,,,,
H4_MOUSE;1;0;1;1;,,,,,
GPM6A_MOUSE;1;0;1;1;,,,,,
IGKC_MOUSE;1;1;1;1;,,,,,
PTPRC_MOUSE;1;0;1;1;,,,,,
TTHY_MOUSE;1;1;1;1;,,,,,
AT1A1_MOUSE;1;0;1;1;,,,,,
A1AT1_MOUSE;1;1;1;1,,,,,
ITAM_MOUSE;1;0;1;1;,,,,,
A1AT5_MOUSE;1;1;1;1;,,,,,
ANXA2_MOUSE;1;0;1;1;,,,,,
APOB_MOUSE;1;0;1;1;,,,,,
DESP_MOUSE;0;1;0;1;,,,,,
K2C1_MOUSE;1;1;1;1;,,,,,
A1AT4_MOUSE;1;1;1;1;,,,,,
EZRI_MOUSE;1;0;1;1;,,,,,
NHRF1_MOUSE;1;0;1;1;,,,,,
A1AT2_MOUSE;1;1;1;1,,,,,
K22E_MOUSE;1;1;1;1;,,,,,
H31_MOUSE (+3);1;0;1;1;,,,,,
ANXA1_MOUSE;1;0;1;1;,,,,,
VTNC_MOUSE;1;0;1;1;,,,,,
CTL2_MOUSE;1;0;1;1;,,,,,
EF1A1_MOUSE;1;0;1;1;,,,,,
CD177_MOUSE;1;0;0;1;,,,,,
K2C5_MOUSE;1;1;1;1;,,,,,
GNAI2_MOUSE;1;0;1;1;,,,,,
PLAK_MOUSE;0;1;0;1,,,,,
PLMN_MOUSE;1;0;0;1;,,,,,
FETUA_MOUSE;1;1;0;1;,,,,,
KPYM_MOUSE;1;0;1;1;,,,,,
S10A9_MOUSE;1;0;1;1;,,,,,
K1C42_MOUSE;1;1;0;1;,,,,,
CO4B_MOUSE;1;0;0;1;,,,,,
UPK3B_MOUSE;1;0;1;1;,,,,,
CD5L_MOUSE;1;0;0;1;,,,,,
G3P_MOUSE;1;0;1;1;,,,,,
K2C6A_MOUSE;1;1;1;1;,,,,,
KNG1_MOUSE;1;0;0;1;,,,,,
MBL2_MOUSE;1;0;0;1;,,,,,
AT1B1_MOUSE;1;0;0;1;,,,,,
HB2A_MOUSE;1;0;1;1;,,,,,
CYFP1_MOUSE;1;0;0;1;,,,,,
GBB2_MOUSE;1;0;1;1;,,,,,
K22O_MOUSE;1;1;1;1;,,,,,
AMPN_MOUSE;1;0;0;0;,,,,,
K2C79_MOUSE;1;1;1;1;,,,,,
HBB1_MOUSE;1;0;1;0;,,,,,
HSP7C_MOUSE;1;0;0;1;,,,,,
K1C16_MOUSE;1;1;1;1;,,,,,
CY24B_MOUSE;1;0;0;1;,,,,,
LEG1_MOUSE;1;0;0;1;,,,,,
